"V1","V2","V3","V4","V5","V6","V7","V8"
"44",2,0,30,4,3702.48054438878,3731.50414222718,4035,4035
"45",2,0,30,5,5513.44525515642,5213.99079210489,3926,3926
"46",2,0,30,6,3912.15535161904,3939.04107750444,4035,4035
"47",2,0,30,7,3184.26738082431,3382.25348343523,4035,4035
"48",2,0,30,8,3303.580480638,3437.18382446886,4035,4035
"49",2,0,30,9,3788.53114170576,3726.31756412527,4035,4035
"50",2,0,30,10,5488.1620993168,5174.01106544813,3926,3926
"51",2,0,30,11,3951.00012595863,3950.9952812612,4035,4035
"52",2,0,30,12,3309.05094346652,3467.67784406961,4035,4035
"53",2,0,30,13,3357.10918652256,3473.58417729481,4035,4035
"54",2,0,30,14,3199.75184509553,3368.36655917602,4035,4035
"55",2,0,30,15,5612.02649142475,5060.61004466336,3926,3926
"56",2,0,30,16,2531.94825727635,2815.85826199227,4035,4035
"57",2,0,30,17,2576.36637539965,2857.6505288941,4035,4035
"58",2,0,30,18,2539.71989338265,2833.72277735511,4035,4035
"59",2,0,30,19,2615.43565080047,2895.83136545275,4035,4035
"60",2,0,30,20,2508.86370565985,2813.54438035492,3992,3992
"61",2,0.5,10,1,5823.14501024495,7202.03846274834,4035,4035
"62",2,0.5,10,2,4671.00359936246,6037.30550093939,4035,4035
"63",2,0.5,10,3,5114.04647221089,6471.42795967618,4035,4035
"64",2,0.5,10,4,3242.86733839174,4222.26767935613,4035,4035
"65",2,0.5,10,5,10348.393421078,8206.55132332519,3926,3926
"66",2,0.5,10,6,3676.45039066985,5220.00951945417,4035,4035
"67",2,0.5,10,7,3000.90087957927,5433.93469938609,4035,4035
"68",2,0.5,10,8,3179.01391363596,4306.19270514381,4035,4035
"69",2,0.5,10,9,2774.31272538748,5168.59383857912,4035,4035
"70",2,0.5,10,10,10605.7522416999,8435.98823224249,3926,3926
"71",2,0.5,10,11,4094.40710057553,6184.73279088027,4035,4035
"72",2,0.5,10,12,3419.80509162875,4505.81731500852,4035,4035
"73",2,0.5,10,13,3196.33726265059,4294.22014133344,4035,4035
"74",2,0.5,10,14,3201.9106459781,4407.08014214622,4035,4035
"75",2,0.5,10,15,10177.015503742,8098.52986260313,3926,3926
"76",2,0.5,10,16,2174.29380452096,5993.22357599847,4035,4035
"77",2,0.5,10,17,2352.06797793289,5815.23162512225,4035,4035
"78",2,0.5,10,18,2207.04271347016,5978.81167666666,4035,4035
"79",2,0.5,10,19,2458.3221638451,5755.0054431379,4035,4035
"80",2,0.5,10,20,2120.29848097909,6019.51266942426,3992,3992
"81",2,0.5,20,1,4840.78047150769,5226.79265596352,4035,4035
"82",2,0.5,20,2,2975.17543083718,4077.20313860742,4035,4035
"83",2,0.5,20,3,4337.11327863487,5233.53710861852,4035,4035
"84",2,0.5,20,4,3678.14568176626,4925.52193111581,4035,4035
"85",2,0.5,20,5,8048.61107215875,6362.02704013059,3926,3926
"86",2,0.5,20,6,3939.88291339918,5171.80920390085,4035,4035
"87",2,0.5,20,7,2927.732748866,4169.39813274669,4035,4035
"88",2,0.5,20,8,3125.07237460997,3580.46567453195,4035,4035
"89",2,0.5,20,9,3953.2789711327,5176.26555395783,4035,4035
"90",2,0.5,20,10,7659.62205121773,6028.37003525913,3926,3926
"91",2,0.5,20,11,4502.02031151214,5158.17168908416,4035,4035
"92",2,0.5,20,12,3202.01268667805,3949.72465709982,4035,4035
"93",2,0.5,20,13,3287.0198641306,3678.92033661506,4035,4035
"94",2,0.5,20,14,3077.3608693926,3705.76442465432,4035,4035
"95",2,0.5,20,15,7671.47031325851,6000.75616033566,3926,3926
"96",2,0.5,20,16,2372.94618311415,4090.80170117321,4035,4035
"97",2,0.5,20,17,2452.94601490142,4025.80991814408,4035,4035
"98",2,0.5,20,18,2387.46935747403,4103.07741910076,4035,4035
"99",2,0.5,20,19,2499.25867855349,4002.68729821335,4035,4035
"100",2,0.5,20,20,2341.88593576701,4175.44298569093,3992,3992
"101",2,0.5,30,1,4295.3601354715,3614.05222268767,4035,4035
"102",2,0.5,30,2,3021.44183907061,4222.42366226306,4035,4035
"103",2,0.5,30,3,3558.12876542824,3380.69662937777,4035,4035
"104",2,0.5,30,4,3685.91745103461,3584.70073284675,4035,4035
"105",2,0.5,30,5,5576.22953089575,4776.56305272989,3926,3926
"106",2,0.5,30,6,3963.75354767383,3754.24658196227,4035,4035
"107",2,0.5,30,7,3052.86968688835,4234.0174876785,4035,4035
"108",2,0.5,30,8,3240.96078256402,3639.75888915069,4035,4035
"109",2,0.5,30,9,3905.58851178242,3381.21697415361,4035,4035
"110",2,0.5,30,10,5552.37002111649,4754.10026057258,3926,3926
"111",2,0.5,30,11,4211.51395153784,3768.6756666132,4035,4035
"112",2,0.5,30,12,3174.25785043898,4000.68877670561,4035,4035
"113",2,0.5,30,13,3314.24995373137,3555.65822747904,4035,4035
"114",2,0.5,30,14,3089.70440095684,3669.02968352416,4035,4035
"115",2,0.5,30,15,5744.22273709056,4925.60714127328,3926,3926
"116",2,0.5,30,16,2469.80365338004,3509.58434539094,4035,4035
"117",2,0.5,30,17,2520.70877826139,3654.32707340254,4035,4035
"118",2,0.5,30,18,2478.39459287287,3533.76135635158,4035,4035
"119",2,0.5,30,19,2550.2346436689,3706.27598827082,4035,4035
"120",2,0.5,30,20,2448.37226051637,3448.86060438588,3992,3992
"121",2,1.5,10,1,9821.87296941265,4659.04845585763,4035,4035
"122",2,1.5,10,2,9234.64388025856,4446.47572666435,4035,4035
"123",2,1.5,10,3,9483.47503213481,4514.43139368079,4035,4035
"124",2,1.5,10,4,7857.65028394214,3850.43269753992,4035,4035
"125",2,1.5,10,5,14378.3094200795,6816.2173239059,3926,3926
"126",2,1.5,10,6,8799.14839570642,4399.71883765018,4035,4035
"127",2,1.5,10,7,3711.11609265605,3572.47223328892,4035,4035
"128",2,1.5,10,8,7552.426939403,3817.02911633107,4035,4035
"129",2,1.5,10,9,3090.23017942668,3366.42206837731,4035,4035
"130",2,1.5,10,10,14614.0774536594,7016.64253388067,3926,3926
