DATE,0.003,0.005,0.019,0.038,0.083,0.167,0.25,0.5,0.75,1,1.25,1.5,1.75,2,2.25,2.5,2.75,3,3.25,3.5,3.75,4,4.25,4.5,4.75,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.25,7.5,7.75,8,8.25,8.5,8.75,9,9.25,9.5,9.75,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
2001-01-16,0.059858211,0.060911639,0.060205711,0.059141537,0.0566166,0.058991289,0.055746863,0.054866901,0.055972878,0.053948267,0.055425246,0.055546337,0.05566836,0.055790367,0.056014482,0.056242328,0.056472012,0.056708257,0.056877374,0.057048352,0.057219301,0.057391165,0.057421379,0.057452537,0.05748275,0.057882041,0.057506353,0.0574988,0.057491247,0.05748275,0.057477085,0.057472365,0.0574667,0.057853728,0.057415714,0.057371336,0.057326011,0.05727974,0.05721779,0.057155081,0.057090762,0.057025683,0.057003957,0.056982232,0.057160275,0.057334509,0.057207024,0.057079522,0.056707942,0.056336224,0.055964368,0.055678764,0.055393079,0.055107312,0.054821463,0.054535533,0.054255204,0.053974796,0.05369431,0.053413745,0.053133101,0.052981369,0.052829614,0.052677835,0.052526034,0.05237421,,,,,,,,,,,,,,,,,,,,
2001-01-17,0.057652681,0.058254757,0.060184996,0.0592137,0.056909494,0.058923411,0.055746863,0.054866901,0.055809282,0.054232471,0.055274808,0.055409163,0.055545391,0.055687277,0.055969096,0.056238546,0.056529661,0.056813132,0.056966173,0.05712108,0.057275018,0.057431765,0.057480862,0.057529956,0.057579992,0.057863165,0.057625305,0.057621529,0.057616809,0.057612089,0.057609257,0.057605481,0.057602648,0.057721589,0.057574327,0.057548838,0.057523347,0.057497856,0.057434031,0.057369447,0.057305614,0.057241022,0.057214862,0.057188136,0.057205229,0.05722119,0.057159803,0.057098412,0.05672369,0.056348827,0.055973824,0.055688223,0.05540254,0.055116776,0.05483093,0.054545002,0.054262781,0.053980481,0.053698101,0.053415641,0.053133101,0.052983266,0.052833408,0.052683528,0.052533625,0.0523837,,,,,,,,,,,,,,,,,,,,
2001-01-18,0.061462859,0.061112032,0.059839372,0.05897046,0.056909494,0.058996945,0.055746863,0.054582878,0.055997462,0.053663982,0.055434707,0.055584175,0.05573835,0.055889665,0.056144956,0.056397347,0.056652508,0.056909494,0.057036073,0.05716358,0.05729296,0.057422323,0.057444984,0.057467644,0.057490303,0.057693271,0.057509186,0.057506353,0.057502577,0.0574988,0.057518627,0.057539397,0.057559222,0.057542229,0.057531844,0.057481806,0.05743271,0.057383611,0.057327899,0.057270296,0.057214107,0.057156025,0.057122874,0.057090856,0.057061576,0.057032295,0.05683864,0.056644949,0.056279509,0.055913936,0.055548229,0.055234119,0.05491991,0.054605603,0.054291196,0.053976691,0.053701891,0.053427016,0.053152066,0.05287704,0.052601938,0.052412168,0.052222363,0.052032521,0.051842643,0.05165273,,,,,,,,,,,,,,,,,,,,
2001-01-19,0.068982071,0.061380101,0.06058415,0.059581357,0.057202302,0.058944152,0.055746863,0.054582878,0.055872643,0.053663982,0.055289947,0.055401594,0.05551512,0.055628633,0.055870752,0.056114703,0.056362375,0.056609041,0.056755499,0.056900992,0.057048352,0.057198524,0.05724291,0.057288239,0.057335454,0.057674392,0.057377001,0.05737228,0.057367559,0.057362837,0.057337342,0.057311847,0.05728635,0.057646073,0.057226856,0.057192858,0.057158858,0.057123913,0.057060631,0.056997345,0.056932638,0.056867927,0.056835334,0.056802739,0.057030878,0.057258964,0.056994512,0.056729989,0.05636458,0.055999038,0.055633363,0.055351449,0.055069456,0.054787383,0.054505231,0.054222999,0.053944477,0.053665878,0.053387201,0.053108446,0.052829614,0.05263799,0.052446329,0.052254632,0.052062898,0.051871127,,,,,,,,,,,,,,,,,,,,
2001-01-22,0.068367743,0.066691826,0.063932087,0.061765882,0.0566166,0.059287257,0.055746863,0.054582878,0.055792259,0.053663982,0.055196268,0.055344826,0.055495254,0.055645659,0.055944511,0.056247054,0.056552341,0.056857535,0.056996401,0.057135247,0.057278795,0.057417602,0.057435542,0.057452537,0.057469532,0.058146259,0.057489359,0.057492191,0.057495024,0.057497856,0.057492191,0.057486527,0.057479918,0.058051903,0.057439319,0.057405328,0.057370391,0.057335454,0.057292488,0.057249521,0.057205607,0.057161692,0.057139119,0.057116357,0.057417602,0.057712149,0.057480862,0.057249521,0.056928387,0.056607151,0.056285811,0.055964368,0.055642821,0.055321172,0.054999418,0.054677561,0.05440106,0.054124483,0.053847829,0.053571098,0.053294291,0.05310086,0.052907391,0.052713885,0.052520341,0.05232676,,,,,,,,,,,,,,,,,,,,
2001-01-23,0.071388134,0.065522724,0.062282541,0.060433354,0.056040011,0.05895735,0.055453628,0.054289302,0.055703356,0.053389097,0.055165039,0.055346718,0.05552931,0.055711868,0.056023937,0.056338745,0.056658178,0.056983176,0.057165469,0.057348674,0.0575309,0.057713093,0.057783885,0.057853728,0.057924509,0.058108518,0.057971694,0.057948102,0.057924509,0.057899972,0.05789431,0.057887703,0.057881097,0.058070775,0.057858447,0.057842402,0.057826357,0.057810312,0.057776995,0.057743298,0.057708562,0.057673448,0.057634273,0.057595096,0.057568474,0.057542229,0.057282573,0.057022849,0.056704792,0.056386635,0.056068376,0.055748754,0.05542903,0.055109205,0.054789276,0.054469246,0.054194582,0.053919842,0.053645027,0.053370136,0.05309517,0.052903597,0.052711988,0.052520341,0.052328658,0.052136938,,,,,,,,,,,,,,,,,,,,
2001-01-24,0.053241196,0.05469555,0.057345841,0.057129403,0.0566166,0.0584255,0.055453628,0.054582878,0.055532148,0.053663982,0.055071349,0.055271969,0.055475387,0.055682548,0.055930327,0.056186553,0.056450274,0.056706367,0.056941613,0.057175858,0.057410993,0.057647961,0.057696103,0.057744242,0.057793323,0.058061339,0.057836739,0.05783202,0.057826357,0.057821638,0.057817863,0.057814088,0.057810312,0.057806537,0.057781053,0.057755569,0.05772914,0.057703654,0.057670522,0.057636633,0.05760246,0.057568663,0.057541285,0.057513906,0.057353395,0.057192858,0.056999235,0.056805574,0.056443343,0.056080982,0.055718489,0.055374156,0.055029705,0.054685136,0.054340447,0.05399564,0.053726532,0.053457351,0.053188098,0.052918773,0.052649374,0.052461512,0.052273614,0.05208568,0.051897712,0.051709708,,,,,,,,,,,,,,,,,,,,
2001-01-25,0.062665831,0.062013774,0.0594729,0.058625787,0.0566166,0.058577351,0.055453628,0.054582878,0.055548229,0.053948267,0.055127186,0.055449844,0.055782801,0.056104303,0.056435152,0.056766837,0.057097468,0.057427989,0.057474253,0.057521459,0.057568663,0.057615865,0.057637577,0.057660232,0.057683831,0.058070775,0.05770271,0.057698934,0.057695159,0.057691383,0.057683831,0.057675336,0.05766684,0.057693271,0.057579048,0.057500689,0.057422323,0.057343008,0.057287861,0.057231578,0.057175575,0.057120135,0.057088967,0.057057798,0.057007264,0.056956727,0.056772506,0.056588251,0.056225942,0.055863502,0.05550093,0.055158415,0.054815783,0.054473034,0.054130167,0.053787182,0.053519914,0.053252574,0.052985162,0.052717679,0.052450125,0.052262225,0.052074289,0.051886319,0.051698312,0.051510271,,,,,,,,,,,,,,,,,,,,
2001-01-26,0.065172383,0.059300451,0.060215126,0.059148165,0.0566166,0.058579237,0.055453628,0.05399564,0.055650388,0.053389097,0.055317387,0.055583229,0.055852784,0.056121321,0.056414359,0.056710147,0.05700868,0.057307125,0.057400607,0.057493136,0.0575866,0.057682887,0.057703654,0.057726308,0.057748018,0.057768783,0.057762176,0.057753681,0.057745186,0.057737635,0.057682887,0.057629081,0.057575271,0.057513906,0.057458202,0.057394941,0.057331677,0.057268408,0.057208157,0.057143747,0.057079427,0.057017182,0.056952476,0.056887766,0.05677175,0.056654398,0.056337799,0.056021101,0.055668045,0.055314864,0.054961558,0.054685136,0.054408637,0.054132061,0.053855409,0.053578681,0.053305668,0.053032581,0.052759419,0.052486183,0.052212871,0.052024927,0.051836947,0.051648931,0.05146088,0.051272794,,,,,,,,,,,,,,,,,,,,
2001-01-29,0.053233611,0.054965344,0.057518627,0.057079891,0.056040011,0.058229285,0.055453628,0.05399564,0.055416731,0.053389097,0.055042009,0.055288055,0.055536878,0.055786584,0.056090121,0.056396401,0.056707312,0.057017182,0.057132414,0.057248576,0.057363782,0.057483694,0.057478029,0.057473309,0.057467644,0.05737228,0.057443096,0.057422323,0.057401551,0.057381722,0.057350562,0.057320345,0.057289183,0.05722119,0.05719758,0.057137136,0.057075744,0.057014348,0.05692886,0.056845254,0.056760696,0.056675186,0.056621609,0.056567461,0.056530417,0.056493749,0.056172372,0.055850893,0.055545076,0.055239166,0.054933162,0.054651051,0.05436886,0.05408659,0.053804239,0.053521809,0.053246885,0.052971885,0.052696809,0.052421658,0.05214643,0.051958473,0.051770481,0.051582453,0.051394389,0.051206291,,,,,,,,,,,,,,,,,,,,
2001-01-30,0.053843091,0.056500364,0.058733894,0.058021752,0.056333073,0.058286832,0.055160308,0.05399564,0.055300355,0.053104653,0.054872581,0.055063777,0.055254937,0.05544606,0.055739296,0.056041902,0.056344416,0.056643059,0.056781009,0.056918941,0.057056853,0.057198524,0.057206079,0.057213635,0.05722119,0.057192858,0.05719758,0.057164525,0.057132414,0.057100301,0.057040796,0.056980342,0.056918941,0.057051186,0.056786678,0.056713926,0.056640224,0.056568406,0.056526542,0.056483353,0.056440823,0.056398292,0.056375135,0.056351978,0.05633761,0.056323621,0.056125102,0.055926544,0.055611292,0.05529594,0.054980488,0.054696497,0.054412425,0.054128272,0.053844038,0.053559724,0.053318941,0.053078101,0.052837202,0.052596245,0.05235523,0.052159719,0.051964169,0.051768581,0.051572955,0.051377291,,,,,,,,,,,,,,,,,,,,
2001-01-31,0.056350087,0.059157193,0.059441805,0.058433105,0.056040011,0.058341547,0.055160308,0.05399564,0.055283324,0.052829614,0.054792116,0.054927483,0.055063777,0.055201946,0.055459305,0.055729838,0.056007863,0.056275413,0.056404908,0.056532496,0.056660067,0.056789512,0.056826359,0.056862259,0.056898158,0.056815022,0.056931221,0.056927443,0.056923664,0.056919885,0.056888711,0.056856591,0.056824469,0.056663847,0.056739437,0.056684635,0.056628885,0.056575021,0.056498379,0.056419085,0.056341108,0.056263124,0.056222949,0.056181826,0.056103263,0.056030556,0.055841436,0.05565228,0.055333787,0.055015193,0.054696497,0.054412425,0.054128272,0.053844038,0.053559724,0.053275329,0.053036374,0.052797363,0.052558294,0.052319168,0.052079985,0.051886319,0.051692615,0.051498873,0.051305094,0.051111278,,,,,,,,,,,,,,,,,,,,
2001-02-01,0.066375583,0.064521021,0.061105447,0.059691024,0.056333073,0.058417954,0.054866901,0.05399564,0.055105419,0.053389097,0.054462617,0.054549736,0.054638742,0.0547249,0.054945467,0.055182073,0.055411055,0.055639984,0.055822522,0.05600219,0.056184662,0.056367101,0.05638884,0.056410579,0.056433262,0.056692194,0.056451219,0.056446494,0.056442713,0.056437988,0.05645689,0.056476737,0.056496584,0.056437043,0.056440823,0.056359539,0.056280139,0.056201679,0.056147036,0.056089176,0.056033014,0.055975715,0.055911793,0.055849947,0.055831222,0.055813065,0.055628633,0.055444168,0.055128763,0.054813259,0.054497655,0.054183215,0.053868675,0.053554037,0.0532393,0.052924463,0.05268922,0.052453921,0.052218566,0.051983156,0.051747691,0.05155586,0.051363992,0.051172087,0.050980145,0.050788167,,,,,,,,,,,,,,,,,,,,
2001-02-02,0.073894306,0.066818108,0.065064633,0.062393938,0.056040011,0.058732951,0.055160308,0.05399564,0.05511299,0.053663982,0.054589506,0.054753302,0.054918017,0.055083652,0.055296571,0.055512282,0.055730784,0.055948293,0.056039065,0.05613172,0.056224367,0.05631984,0.05636332,0.056409634,0.056457835,0.056994512,0.056472012,0.056437988,0.056404908,0.056371827,0.056347252,0.056322676,0.056297154,0.056729989,0.056209241,0.056145901,0.056082558,0.05601921,0.055958884,0.055894393,0.055829993,0.055767669,0.055705247,0.055642821,0.055817793,0.055992735,0.055675927,0.055359018,0.055053051,0.05474699,0.054440836,0.054130167,0.053819401,0.053508539,0.05319758,0.052886525,0.052653169,0.05241976,0.052186296,0.051952777,0.051719204,0.051527367,0.051335493,0.051143583,0.050951636,0.050759652,,,,,,,,,,,,,,,,,,,,
2001-02-05,0.057644185,0.058723522,0.060194412,0.059049632,0.056333073,0.058158525,0.055453628,0.05399564,0.055113936,0.053389097,0.054629274,0.054758982,0.054888673,0.055019294,0.055268184,0.055525526,0.055781856,0.056039065,0.05617899,0.056321731,0.056467286,0.056608096,0.05662605,0.056645894,0.056664792,0.056805574,0.056659123,0.056634554,0.056609986,0.056585416,0.056552341,0.056519265,0.056485243,0.056550451,0.05641814,0.056385059,0.056351978,0.056318895,0.056247527,0.056176154,0.056102412,0.056028665,0.055976944,0.055924653,0.05586347,0.055803608,0.05548674,0.055169771,0.054911076,0.054652313,0.054393484,0.054109326,0.053825087,0.053540767,0.053256366,0.052971885,0.052768905,0.052565884,0.052362822,0.052159719,0.051956574,0.051759086,0.051561558,0.051363992,0.051166386,0.050968742,,,,,,,,,,,,,,,,,,,,
2001-02-06,0.07018536,0.068279951,0.063829833,0.061523556,0.056040011,0.058538683,0.055453628,0.05399564,0.055181127,0.053389097,0.054680402,0.054764662,0.054848916,0.054933162,0.055104473,0.055280485,0.055457412,0.055637146,0.05585373,0.056084448,0.056308497,0.056531551,0.056589196,0.056645894,0.056703533,0.056503199,0.05672432,0.05668747,0.056649673,0.056612821,0.056578801,0.056543836,0.05650887,0.056248,0.056401127,0.056326457,0.056252726,0.056177099,0.056116688,0.056054193,0.055990844,0.05592749,0.055874534,0.055821576,0.055788381,0.05575632,0.055562419,0.05536848,0.055100372,0.054832192,0.05456394,0.054245732,0.053927422,0.053609011,0.053290499,0.052971885,0.052734755,0.052497569,0.052260327,0.052023028,0.051785673,0.05159195,0.051398189,0.05120439,0.051010554,0.050816681,,,,,,,,,,,,,,,,,,,,
2001-02-07,0.061362232,0.064521021,0.062578477,0.060555208,0.055746863,0.058446251,0.055453628,0.05399564,0.055165986,0.053389097,0.054622646,0.054705018,0.054787383,0.054871634,0.055028759,0.055195322,0.055364695,0.05552931,0.055632417,0.055734567,0.055837653,0.055940728,0.055990844,0.056041902,0.056093903,0.056295264,0.05614212,0.056138338,0.056134557,0.05613172,0.056100521,0.056069321,0.056037174,0.056162918,0.055953021,0.055899121,0.055844273,0.055790367,0.055759252,0.055727001,0.055695316,0.055663631,0.055607067,0.055549175,0.055548702,0.055548229,0.055359018,0.055169771,0.05485428,0.054538689,0.054222999,0.053908472,0.053593846,0.053279121,0.052964297,0.052649374,0.052415964,0.052182499,0.051948979,0.051715405,0.051481777,0.051287994,0.051094175,0.050900317,0.050706422,0.05051249,,,,,,,,,,,,,,,,,,,,
2001-02-08,0.07018536,0.067427781,0.062221464,0.060217039,0.055453628,0.058498127,0.055160308,0.05399564,0.055157469,0.053663982,0.054573409,0.054625486,0.054677561,0.054729633,0.05492559,0.055134757,0.055337257,0.055539716,0.055615391,0.05569106,0.055766724,0.055843327,0.055893447,0.055944511,0.055995571,0.056569351,0.056016373,0.05598517,0.055953021,0.055921816,0.055941674,0.055961531,0.055982334,0.056427591,0.055928436,0.055848056,0.055770507,0.055692952,0.055639133,0.055582284,0.055526566,0.055469711,0.055438491,0.055408216,0.055614066,0.055813065,0.055562419,0.05531171,0.055094062,0.054876368,0.054658625,0.054306351,0.053953952,0.053601429,0.053248781,0.052896009,0.052666451,0.05243684,0.052207177,0.05197746,0.051747691,0.05155396,0.051360192,0.051166386,0.050972543,0.050778662,,,,,,,,,,,,,,,,,,,,
2001-02-09,0.061362232,0.060452372,0.060062582,0.058696514,0.055453628,0.0582557,0.055160308,0.05399564,0.055156523,0.053663982,0.05473342,0.054936002,0.055140435,0.055344826,0.055507552,0.055675927,0.055845219,0.056013536,0.056080667,0.056148738,0.056216804,0.056286756,0.056305661,0.056326457,0.056347252,0.056087285,0.056364265,0.05636143,0.056358594,0.056355758,0.056331183,0.056306607,0.05628203,0.056058921,0.056225312,0.056192225,0.056159137,0.056126048,0.056065255,0.056000299,0.055935906,0.055873589,0.055810701,0.055747808,0.055718962,0.055690114,0.05549147,0.055292786,0.054977333,0.054661781,0.05434613,0.054061958,0.053777706,0.053493372,0.053208958,0.052924463,0.052683528,0.052442534,0.052201482,0.051960372,0.051719204,0.051483676,0.051248093,0.051012455,0.050776761,0.050541011,,,,,,,,,,,,,,,,,,,,
2001-02-12,0.058245323,0.058473604,0.058125502,0.057333034,0.055453628,0.057850896,0.054582878,0.05399564,0.055204785,0.053389097,0.054715432,0.054747621,0.054780756,0.05481389,0.054962505,0.055116776,0.055271023,0.055425246,0.055488632,0.055552959,0.055619174,0.055682548,0.055729838,0.055779964,0.055828196,0.055888719,0.0558821,0.055886828,0.055891556,0.055896284,0.055891556,0.055887774,0.055883045,0.055869806,0.055846164,0.055812119,0.055779018,0.055745917,0.055704302,0.055662685,0.05562012,0.055577554,0.055555892,0.05553404,0.055507741,0.055482009,0.055226549,0.054971023,0.054750146,0.05452922,0.054308245,0.053986165,0.053663982,0.053341695,0.053019304,0.052696809,0.052495671,0.052294493,0.052093274,0.051892015,0.051690715,0.051493174,0.051295594,0.051097975,0.050900317,0.05070262,,,,,,,,,,,,,,,,,,,,
2001-02-13,0.054545002,0.055346718,0.057198524,0.056593862,0.055160308,0.057712149,0.054582878,0.053701891,0.055076081,0.053104653,0.054530798,0.054553524,0.05457625,0.054598975,0.054672827,0.054749515,0.054826196,0.054906658,0.055046741,0.05519816,0.055344826,0.05549147,0.055552013,0.055611607,0.055672143,0.055907632,0.055726055,0.05572038,0.05571376,0.055707139,0.05570241,0.055697681,0.055692952,0.056096739,0.055645659,0.055601202,0.055557689,0.055512282,0.055481536,0.055449844,0.055417204,0.055384564,0.05536233,0.055340095,0.055474725,0.055604986,0.055264399,0.054923696,0.054715432,0.054507124,0.054298773,0.053976691,0.053654505,0.053332214,0.05300982,0.052687322,0.05248808,0.052288799,0.052089477,0.051890116,0.051690715,0.051491275,0.051291794,0.051092274,0.050892714,0.050693114,,,,,,,,,,,,,,,,,,,,
