"V1","V2","V3","V4","V5","V6","V7","V8"
"291",6,0.5,30,11,1489.71227051016,1401.46947703792,2867,2867
"292",6,0.5,30,12,1558.20402326445,1499.55867318637,2867,2867
"293",6,0.5,30,13,1514.02860088008,1509.71933880895,2867,2867
"294",6,0.5,30,14,1319.40749725473,1291.3306714386,2867,2867
"295",6,0.5,30,15,3214.33485493304,3078.49550158929,2803,2803
"296",6,0.5,30,16,1360.72542940178,1226.58598389885,2867,2867
"297",6,0.5,30,17,1363.79147752731,1212.57343508059,2867,2867
"298",6,0.5,30,18,1339.54015398545,1187.6185749424,2867,2867
"299",6,0.5,30,19,1356.47644955428,1210.79255332332,2867,2867
"300",6,0.5,30,20,1346.50038888758,1225.41784112028,2803,2803
"301",6,1.5,10,1,1411.16097430638,1931.36680761292,2867,2867
"302",6,1.5,10,2,1286.05214655692,1498.19591389457,2867,2867
"303",6,1.5,10,3,1276.77888744226,1071.77657728951,2867,2867
"304",6,1.5,10,4,1421.23807509513,1456.38682748305,2867,2867
"305",6,1.5,10,5,8353.92834407293,13422.5558136278,2803,2803
"306",6,1.5,10,6,3725.15665213395,7005.51120188501,2867,2867
"307",6,1.5,10,7,4287.44664955581,7103.61625950841,2867,2867
"308",6,1.5,10,8,4176.61560515887,7250.12065104611,2867,2867
"309",6,1.5,10,9,3341.61810042525,5708.14815124819,2867,2867
"310",6,1.5,10,10,11573.6293926734,18773.8732448955,2803,2803
"311",6,1.5,10,11,2568.10373982495,4571.26606573005,2867,2867
"312",6,1.5,10,12,2744.55589845351,3579.22174899113,2867,2867
"313",6,1.5,10,13,3040.24013013038,4746.16191143627,2867,2867
"314",6,1.5,10,14,1698.09802495226,2323.97262573577,2867,2867
"315",6,1.5,10,15,9368.42346976173,14913.6391579159,2803,2803
"316",6,1.5,10,16,1684.19190133235,1889.07340299175,2867,2867
"317",6,1.5,10,17,1702.10657852338,2128.29609371103,2867,2867
"318",6,1.5,10,18,1256.60983918007,1297.34533127824,2867,2867
"319",6,1.5,10,19,1398.51928922839,1539.88878602722,2867,2867
"320",6,1.5,10,20,1995.44532224797,3139.18239562707,2803,2803
"321",6,1.5,20,1,1339.69830753238,1406.18922712559,2867,2867
"322",6,1.5,20,2,1894.91750114849,1977.53440592461,2867,2867
"323",6,1.5,20,3,1373.21712654504,1320.7872423906,2867,2867
"324",6,1.5,20,4,1472.80252832416,1457.31077755944,2867,2867
"325",6,1.5,20,5,4679.65679150718,4682.15910918584,2803,2803
