"V1","V2","V3","V4","V5","V6","V7","V8"
"199",6,0,10,19,917.536134516421,1417.48157347079,4282,4282
"200",6,0,10,20,1689.88084479757,2796.7117169352,4262,4262
"201",6,0,20,1,1541.5398193115,1926.75389802849,4282,4282
"202",6,0,20,2,1260.65742361717,1363.57482722388,4282,4282
"203",6,0,20,3,847.161462840378,1048.69997348303,4282,4282
"204",6,0,20,4,895.382941844916,1020.01142932,4282,4282
"205",6,0,20,5,3965.11556137915,4103.26046044059,4262,4262
"206",6,0,20,6,1369.72621885696,1743.67030619281,4282,4282
"207",6,0,20,7,1560.88327678975,1647.88092224086,4282,4282
"208",6,0,20,8,1371.15252577254,1386.01291932437,4282,4282
"209",6,0,20,9,1211.36741418508,1226.5331184355,4282,4282
"210",6,0,20,10,3877.46280475844,4025.47270512938,4262,4262
"211",6,0,20,11,1295.35350489247,1688.87020762503,4282,4282
"212",6,0,20,12,1180.23951220356,1349.98264770318,4282,4282
"213",6,0,20,13,1037.3109937264,1020.55107019634,4282,4282
"214",6,0,20,14,850.261445236844,1088.29843938368,4282,4282
"215",6,0,20,15,3907.52633295729,4049.72818410804,4262,4262
"216",6,0,20,16,1462.77316719768,1873.5009049315,4282,4282
"217",6,0,20,17,1668.42307836059,2124.9643161596,4282,4282
"218",6,0,20,18,1634.17653525405,2076.55792098101,4282,4282
"219",6,0,20,19,1496.32421515548,1869.67948395109,4282,4282
"220",6,0,20,20,1180.2134134089,1556.06822713639,4262,4262
"221",6,0,30,1,1723.52608474026,1199.14640597267,4282,4282
"222",6,0,30,2,1042.87817161187,1025.74603373587,4282,4282
"223",6,0,30,3,757.666100793864,756.586628178665,4282,4282
"224",6,0,30,4,896.900136462345,824.709968819457,4282,4282
"225",6,0,30,5,2491.19233383991,2564.50968906015,4262,4262
"226",6,0,30,6,1309.62786712885,1048.37727726859,4282,4282
"227",6,0,30,7,1029.08959529018,976.311690848537,4282,4282
"228",6,0,30,8,956.966263201014,1119.67647071382,4282,4282
"229",6,0,30,9,871.695349601093,984.678771790731,4282,4282
"230",6,0,30,10,2498.54486291938,2562.41008243504,4262,4262
"231",6,0,30,11,1297.65218063156,1014.52967642675,4282,4282
"232",6,0,30,12,1101.18485596473,1011.8961878544,4282,4282
"233",6,0,30,13,846.479770223839,971.150191889015,4282,4282
"234",6,0,30,14,933.005722588354,823.802758085532,4282,4282
"235",6,0,30,15,2601.69559337334,2684.68074932822,4262,4262
"236",6,0,30,16,1572.425357299,1089.06500427241,4282,4282
"237",6,0,30,17,1686.08716265191,1173.25918627929,4282,4282
"238",6,0,30,18,1670.22125015692,1164.18049394479,4282,4282
"239",6,0,30,19,1588.91442673142,1091.97803788436,4282,4282
"240",6,0,30,20,1401.28393916437,990.75774743667,4262,4262
"241",6,0.5,10,1,1335.60049070293,2350.05444438419,4282,4282
"242",6,0.5,10,2,1076.54183489068,1621.41418026816,4282,4282
"243",6,0.5,10,3,1062.08074302721,1589.51925137063,4282,4282
"244",6,0.5,10,4,609.792189070236,1030.11824379295,4282,4282
"245",6,0.5,10,5,8184.18122244788,15660.1644335141,4262,4262
"246",6,0.5,10,6,3717.29203996976,7052.91878000126,4282,4282
"247",6,0.5,10,7,5215.73366703137,7775.95926024189,4282,4282
"248",6,0.5,10,8,6034.28799765513,9520.36202754653,4282,4282
"249",6,0.5,10,9,4181.47478434153,6418.22000551394,4282,4282
"250",6,0.5,10,10,9137.41371258893,16528.3378360295,4262,4262
"251",6,0.5,10,11,2105.50696107496,4160.45657070399,4282,4282
"252",6,0.5,10,12,2845.5819242888,3956.97417454612,4282,4282
"253",6,0.5,10,13,4037.82913373108,6013.50233175439,4282,4282
"254",6,0.5,10,14,1082.6676278929,1937.35442607783,4282,4282
"255",6,0.5,10,15,8207.19291926265,15328.8993087506,4262,4262
"256",6,0.5,10,16,816.885746214764,1191.5007640897,4282,4282
"257",6,0.5,10,17,1342.98312462155,2305.31158391837,4282,4282
"258",6,0.5,10,18,1205.17602484479,1967.36659458023,4282,4282
