DATE,0.003,0.005,0.019,0.038,0.083,0.167,0.25,0.5,0.75,1,1.25,1.5,1.75,2,2.25,2.5,2.75,3,3.25,3.5,3.75,4,4.25,4.5,4.75,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.25,7.5,7.75,8,8.25,8.5,8.75,9,9.25,9.5,9.75,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
2000-02-01,0.05880084,0.05849624,0.05918264,0.05863713,0.05734395,0.06050979,0.0591176,0.06117976,0.06482379,0.06529136,0.06739787,0.06828649,0.06917525,0.07008188,0.07045567,0.07085074,0.07125312,0.07174375,0.07178191,0.07192989,0.07207319,0.07221647,0.0723774,0.07253831,0.07270105,0.07296232,0.07293536,0.07300787,0.07308037,0.07315287,0.07317332,0.07319284,0.07321329,0.07332481,0.07325232,0.07327091,0.07329042,0.07331087,0.07333968,0.07336848,0.07339729,0.0734261,0.0734182,0.0734103,0.07357662,0.07374291,0.07386226,0.07398161,0.07400761,0.07403361,0.07405961,0.07408561,0.07411162,0.07413761,0.07416361,0.07418961,0.07421561,0.07424161,0.0742676,0.0742936,0.07431959,0.07404339,0.07376711,0.07349075,0.07321432,0.07293781,,,,,,,,,,,,,,,,,,,,
2000-02-02,0.05809153,0.05864902,0.05927972,0.05880061,0.05766495,0.06066133,0.05941919,0.06118917,0.06488565,0.06559109,0.06760351,0.06855544,0.069527,0.07046592,0.07080603,0.0711693,0.07152034,0.07221833,0.07203039,0.0721867,0.07234299,0.07250204,0.0726341,0.07276893,0.07290468,0.0733341,0.07305713,0.0730748,0.07309153,0.07310826,0.07315566,0.07320585,0.07325604,0.07351065,0.07332574,0.07334618,0.07336663,0.07338614,0.07341588,0.07344561,0.07347534,0.07350508,0.07349764,0.07349021,0.07359334,0.07369646,0.07359984,0.07350322,0.07359241,0.0736816,0.07377077,0.07385994,0.0739491,0.07403826,0.0741274,0.07421654,0.07430585,0.07439516,0.07448446,0.07457375,0.07466303,0.0742764,0.07388962,0.07350269,0.07311561,0.07272838,,,,,,,,,,,,,,,,,,,,
2000-02-03,0.05728068,0.05772914,0.05837362,0.05796159,0.05698507,0.06036576,0.05876878,0.0614243,0.06506557,0.06583456,0.06765024,0.06851903,0.06935814,0.07019748,0.07053209,0.07084888,0.07116558,0.07141793,0.07161157,0.07173165,0.07185265,0.07197456,0.07208249,0.07219135,0.07230113,0.07290654,0.0724174,0.07242112,0.07242484,0.07242856,0.07246298,0.07250018,0.07253738,0.07328764,0.07256807,0.07256063,0.07255412,0.07254668,0.07254668,0.07254668,0.07254715,0.07254761,0.07257505,0.07260248,0.07297766,0.07335269,0.07302274,0.07269269,0.07278691,0.07288112,0.07297533,0.07306978,0.07316421,0.07325864,0.07335306,0.07344747,0.07354187,0.07363626,0.07373064,0.07382502,0.07391938,0.07342122,0.0729228,0.07242413,0.07192522,0.07142606,,,,,,,,,,,,,,,,,,,,
2000-02-04,0.05696712,0.05732412,0.05844531,0.05803723,0.05707008,0.0603347,0.05879707,0.06144311,0.06490439,0.06584392,0.06766052,0.06877578,0.0698898,0.07100258,0.0713183,0.07163578,0.07195315,0.0721346,0.07244158,0.07261457,0.07278753,0.07296325,0.0730404,0.0731222,0.0732012,0.07320399,0.07329879,0.07331552,0.07333317,0.0733499,0.07337034,0.07339172,0.07341216,0.07330622,0.07341123,0.073388,0.0733657,0.07334246,0.07334246,0.07334246,0.07334293,0.07334339,0.07332156,0.07329972,0.0731868,0.07307387,0.0731868,0.07329972,0.07339791,0.07349609,0.07359427,0.07369219,0.07379009,0.07388799,0.07398588,0.07408376,0.07418163,0.07427949,0.07437734,0.07447518,0.07457301,0.07396795,0.07336253,0.07275675,0.07215059,0.07154407,,,,,,,,,,,,,,,,,,,,
2000-02-07,0.05778672,0.05798962,0.05890267,0.05835897,0.05707008,0.06061145,0.05882536,0.06147132,0.06526232,0.06587201,0.06794085,0.06893354,0.06992617,0.07091782,0.07134251,0.07176144,0.07218019,0.07279497,0.07271872,0.07283495,0.07295395,0.07306922,0.07320306,0.07333689,0.0734707,0.07379864,0.07362307,0.07363793,0.07365373,0.07366952,0.0737169,0.07376706,0.07381629,0.07393796,0.07385901,0.07385065,0.07384137,0.07383301,0.07383022,0.07382743,0.07382511,0.07382279,0.07381629,0.07380978,0.07377635,0.07374291,0.07378656,0.07383022,0.07382062,0.07381102,0.07380143,0.07379195,0.07378248,0.073773,0.07376353,0.07375405,0.07374439,0.07373473,0.07372507,0.07371541,0.07370575,0.07332617,0.07294644,0.07256658,0.07218656,0.07180641,,,,,,,,,,,,,,,,,,,,
2000-02-08,0.05636805,0.05687454,0.05853114,0.0580808,0.0570134,0.0605785,0.0588065,0.06117036,0.06520611,0.06587201,0.06788759,0.0688682,0.06984691,0.07084702,0.07121959,0.07161343,0.07201643,0.07250669,0.07250576,0.07261178,0.072715,0.07281821,0.07291211,0.07300508,0.07309989,0.07339915,0.07321143,0.07322816,0.07324581,0.07326254,0.07326998,0.07327834,0.07328578,0.07354782,0.07329972,0.07330622,0.07331273,0.07331923,0.0733183,0.07331737,0.07331598,0.07331459,0.07327602,0.07323745,0.07336477,0.07349207,0.07327788,0.07306364,0.07290747,0.07275127,0.07259504,0.07243861,0.07228215,0.07212567,0.07196916,0.07181263,0.07165607,0.07149949,0.07134288,0.07118625,0.0710296,0.07067019,0.07031066,0.069951,0.06959121,0.06923129,,,,,,,,,,,,,,,,,,,,
2000-02-09,0.05824344,0.05842078,0.05890173,0.05836391,0.05708897,0.06059544,0.05883479,0.06117976,0.06507025,0.06587201,0.06771472,0.06866002,0.06962587,0.07055911,0.07093645,0.07133878,0.07172793,0.0731947,0.07221089,0.07230113,0.07239043,0.07248158,0.0725876,0.0726964,0.0728052,0.07408654,0.07295953,0.07300694,0.07305342,0.07310082,0.07314916,0.07319935,0.07324953,0.0738265,0.0733499,0.07340101,0.0734549,0.07350508,0.07353388,0.07356268,0.07359195,0.07362121,0.07361331,0.07360542,0.07361842,0.07363143,0.07369321,0.07375498,0.07368469,0.0736144,0.0735441,0.07347349,0.07340287,0.07333224,0.07326161,0.07319098,0.07312034,0.0730497,0.07297905,0.0729084,0.07283774,0.07236168,0.0718854,0.07140889,0.07093216,0.07045519,,,,,,,,,,,,,,,,,,,,
2000-02-10,0.05824344,0.05812267,0.05845663,0.05794714,0.05673944,0.06042884,0.05877821,0.06114213,0.06509368,0.06555363,0.06770725,0.0687235,0.06970515,0.07068677,0.07112274,0.07153896,0.07195594,0.07248809,0.07247786,0.072569,0.07266293,0.07275499,0.07298742,0.07323466,0.07348556,0.07373362,0.07383208,0.07393331,0.07403733,0.07413669,0.07423789,0.07434466,0.0744542,0.07432795,0.07460828,0.07465839,0.07470758,0.07475676,0.07478367,0.07481058,0.07483703,0.07486347,0.07491868,0.07497388,0.07479481,0.0746157,0.07491868,0.07522157,0.07504037,0.07485914,0.07467788,0.07449578,0.07431365,0.07413149,0.07394929,0.07376706,0.07358498,0.07340287,0.07322072,0.07303854,0.07285633,0.07259362,0.07233085,0.072068,0.07180508,0.0715421,,,,,,,,,,,,,,,,,,,,
2000-02-11,0.05742327,0.05769138,0.05845663,0.05797236,0.05682447,0.06037706,0.0588065,0.06115154,0.06506463,0.06555363,0.06761005,0.06849662,0.0693824,0.07026832,0.07064391,0.0710268,0.07140955,0.07227415,0.07191872,0.07203783,0.07215693,0.07228066,0.07248809,0.07271314,0.07293071,0.07351065,0.07322165,0.07329321,0.07336477,0.07343725,0.07354317,0.07365001,0.07375777,0.07423511,0.07394539,0.07402711,0.07410883,0.07419054,0.074217,0.07424346,0.07427039,0.07429731,0.07435255,0.07440778,0.07465097,0.07489409,0.0747034,0.07451268,0.07438581,0.07425894,0.07413204,0.07400557,0.07387907,0.07375257,0.07362604,0.0734995,0.07337276,0.073246,0.07311923,0.07299244,0.07286563,0.07260352,0.07234133,0.07207908,0.07181676,0.07155437,,,,,,,,,,,,,,,,,,,,
2000-02-14,0.0592062,0.05945971,0.0592062,0.05859492,0.05714564,0.06056062,0.05885364,0.06119857,0.06502247,0.06559109,0.06749882,0.06831918,0.06913886,0.06995787,0.07035315,0.07074826,0.07114229,0.07173444,0.07168418,0.07182938,0.07197642,0.07212157,0.07228066,0.07244158,0.07260341,0.07285075,0.07283774,0.07291026,0.07298277,0.0730562,0.07316031,0.07326812,0.07337685,0.0735664,0.07350601,0.07352738,0.07354874,0.07357011,0.07365884,0.07374755,0.07383951,0.07393146,0.07398718,0.0740429,0.074204,0.07436508,0.07425507,0.07414504,0.07401721,0.07388935,0.07376148,0.07363385,0.07350619,0.07337852,0.07325083,0.07312313,0.07299541,0.07286767,0.07273992,0.07261215,0.07248437,0.07244007,0.07239576,0.07235145,0.07230715,0.07226284,,,,,,,,,,,,,,,,,,,,
