"V1","V2","V3","V4","V5","V6","V7","V8"
"58",2,0,30,18,1595.90563726657,1839.62635053047,2894,2894
"59",2,0,30,19,1606.73228592979,1847.45157762681,2894,2894
"60",2,0,30,20,1583.19389312819,1836.23568742006,2683,2683
"61",2,0.5,10,1,2055.02944742816,2305.83651174402,2894,2894
"62",2,0.5,10,2,2012.81665982664,2301.49310467623,2894,2894
"63",2,0.5,10,3,2008.10858047948,2287.57231808486,2894,2894
"64",2,0.5,10,4,1777.93563442489,1813.52263567944,2894,2894
"65",2,0.5,10,5,4222.25625733995,3526.31610252701,2683,2683
"66",2,0.5,10,6,2017.73411429716,2297.07212766854,2894,2894
"67",2,0.5,10,7,1507.51401506104,1784.0801603956,2894,2894
"68",2,0.5,10,8,1733.09629608522,1782.32028185793,2894,2894
"69",2,0.5,10,9,1657.15787478346,1836.39424177394,2894,2894
"70",2,0.5,10,10,6680.57354183163,5243.7808565761,2683,2683
"71",2,0.5,10,11,2044.80882858689,2334.81625651436,2894,2894
"72",2,0.5,10,12,1637.83989168847,1818.12226040505,2894,2894
"73",2,0.5,10,13,1762.60685326122,1797.50808366017,2894,2894
"74",2,0.5,10,14,1770.76758888534,1898.33579829537,2894,2894
"75",2,0.5,10,15,4782.79818086481,3933.56230319981,2683,2683
"76",2,0.5,10,16,1487.28559326424,1802.54218992205,2894,2894
"77",2,0.5,10,17,1550.45502089199,1815.0661747464,2894,2894
"78",2,0.5,10,18,1523.91550553081,1806.69729415146,2894,2894
"79",2,0.5,10,19,1574.56747031798,1790.76674926437,2894,2894
"80",2,0.5,10,20,1460.94241976019,1797.59894421425,2683,2683
"81",2,0.5,20,1,1791.12376665364,1640.78007336189,2894,2894
"82",2,0.5,20,2,1502.92775624709,1413.51761834713,2894,2894
"83",2,0.5,20,3,1785.05510692508,1625.28846889485,2894,2894
"84",2,0.5,20,4,1790.44652177216,1593.2151483559,2894,2894
"85",2,0.5,20,5,3328.16646994891,3727.84818450692,2683,2683
"86",2,0.5,20,6,1969.61053575203,1732.41625872953,2894,2894
"87",2,0.5,20,7,1459.36437252933,1415.2723290958,2894,2894
"88",2,0.5,20,8,1651.20710926798,1571.03965846579,2894,2894
"89",2,0.5,20,9,1763.49453202807,1589.95939952029,2894,2894
"90",2,0.5,20,10,3182.36803762343,3552.8385726625,2683,2683
"91",2,0.5,20,11,1946.97760177245,1743.07875786624,2894,2894
"92",2,0.5,20,12,1549.02141137123,1457.30093875222,2894,2894
"93",2,0.5,20,13,1684.42391112423,1526.05656500179,2894,2894
"94",2,0.5,20,14,1691.82355654815,1568.66381038364,2894,2894
"95",2,0.5,20,15,2776.98225028025,3074.76843319612,2683,2683
"96",2,0.5,20,16,1493.87865974198,1393.29959566717,2894,2894
"97",2,0.5,20,17,1518.99872310035,1413.87470815962,2894,2894
"98",2,0.5,20,18,1522.93672993124,1402.79480784286,2894,2894
"99",2,0.5,20,19,1541.48487181858,1422.78984161342,2894,2894
"100",2,0.5,20,20,1501.15405465025,1387.7361805181,2683,2683
"101",2,0.5,30,1,1746.66191578646,1409.47041915357,2894,2894
"102",2,0.5,30,2,1518.49720419214,1260.96599531405,2894,2894
"103",2,0.5,30,3,1702.42801648818,1503.58233369284,2894,2894
"104",2,0.5,30,4,1787.76051068797,1455.18032348698,2894,2894
"105",2,0.5,30,5,1389.76040279303,1512.7127268575,2683,2683
"106",2,0.5,30,6,1949.36300761153,1480.42610889116,2894,2894
"107",2,0.5,30,7,1530.07954750399,1291.39842344949,2894,2894
"108",2,0.5,30,8,1649.78900214392,1319.97252897906,2894,2894
"109",2,0.5,30,9,1741.27224704966,1428.96633072962,2894,2894
"110",2,0.5,30,10,1353.56564581543,1470.55604594193,2683,2683
"111",2,0.5,30,11,1926.44854677767,1460.57606103372,2894,2894
"112",2,0.5,30,12,1538.63726496508,1291.86759332936,2894,2894
"113",2,0.5,30,13,1668.96203760927,1363.68410465317,2894,2894
"114",2,0.5,30,14,1679.00035369889,1371.98589074755,2894,2894
"115",2,0.5,30,15,2368.86274208267,2991.45582462247,2683,2683
"116",2,0.5,30,16,1505.75139383739,1267.55411630447,2894,2894
"117",2,0.5,30,17,1521.20923053225,1248.59620529552,2894,2894
"118",2,0.5,30,18,1527.71617092617,1260.38538354334,2894,2894
"119",2,0.5,30,19,1538.70690417315,1255.92403005996,2894,2894
"120",2,0.5,30,20,1516.41417978114,1266.59560395608,2683,2683
"121",2,1.5,10,1,2486.72262206185,1968.84879042066,2894,2894
"122",2,1.5,10,2,2453.61361561502,1956.79521187221,2894,2894
"123",2,1.5,10,3,2445.22002854484,1947.84738069589,2894,2894
"124",2,1.5,10,4,2140.68646396411,1756.2597626294,2894,2894
"125",2,1.5,10,5,4920.88731388313,3334.60510612903,2683,2683
"126",2,1.5,10,6,2500.91117495107,2035.37659873721,2894,2894
"127",2,1.5,10,7,1516.45754235576,1513.72197255891,2894,2894
"128",2,1.5,10,8,2078.16023706517,1716.01741664228,2894,2894
"129",2,1.5,10,9,1796.23955921516,1662.70750185591,2894,2894
"130",2,1.5,10,10,7588.94111194258,5013.06487714931,2683,2683
"131",2,1.5,10,11,2535.63287703189,2029.04133967698,2894,2894
"132",2,1.5,10,12,1863.23768110496,1606.71248112104,2894,2894
"133",2,1.5,10,13,2119.31653664945,1741.31332352235,2894,2894
"134",2,1.5,10,14,2121.89354169997,1764.88040427475,2894,2894
"135",2,1.5,10,15,5555.9055211177,3727.6993638344,2683,2683
"136",2,1.5,10,16,1509.84208578968,1470.44384761352,2894,2894
"137",2,1.5,10,17,1600.05134538847,1527.09362758624,2894,2894
"138",2,1.5,10,18,1558.29687915409,1518.87015358013,2894,2894
"139",2,1.5,10,19,1577.27907596616,1567.83172081718,2894,2894
"140",2,1.5,10,20,1476.72319996185,1467.68510549316,2683,2683
"141",2,1.5,20,1,1659.38200611433,1740.42493400358,2894,2894
"142",2,1.5,20,2,1490.66094608326,1460.27799488372,2894,2894
